59,42.460931,-123.324124
1188,38.965729,-76.220938
121,38.993577,-110.140513
1232,36.05946,-79.908323
370,31.855989,-86.635765
155,34.825893,-82.306952
67,41.041538,-73.671661
41,41.040555,-73.673445
1121,33.787384,-89.849614
406,39.877253,-83.063448
936,37.838679,-120.23199
1204,42.68869,-73.853254
913,37.109356,-121.017599
1603,42.338748,-72.609253
94,39.605859,-77.733324
134,40.195539,-74.641375
1,36.254143,-120.23792
794,40.277134,-76.823255
1544,41.766493,-72.674129
9,33.921063,-118.330074
793,38.533939,-118.62308
1814,38.814873,-77.643702
142,38.900543,-99.319142
1856,37.667211,-122.120366
2196,36.329091,-78.44779
1518,35.970888,-114.910711
1231,41.201008,-80.455223
1493,35.706541,-81.294428
685,46.009797,-92.93137
99,34.922962,-110.145558
1349,36.989864,-121.380447
326,43.11007,-71.475065
367,43.109066,-71.477768
611,29.980687,-95.421547
1543,29.867201,-95.537839
1182,44.53628,-88.077716
2078,42.395459,-71.595021
2092,42.843671,-85.862482
1495,38.410951,-82.487125
31,30.716158,-95.565944
845,43.485152,-112.05205
296,39.040814,-94.369265
257,39.702238,-86.07959
2093,39.765443,-86.161222
54,33.741291,-116.215029
181,35.646451,-117.812644
1220,40.804844,-73.180149
2036,47.548081,-122.039955
1198,32.194964,-96.898765
2191,42.428603,-76.509111
948,35.66042,-88.855619
925,43.463995,-110.794875
1783,30.06027,-81.514067
1936,30.253396,-81.536872
1297,40.721595,-74.040469
1351,40.727344,-74.039834
943,37.047552,-94.473399
962,30.509233,-99.77456
1908,39.246302,-94.644925
2178,40.749014,-74.135578
1897,43.4095,-70.558523
1931,43.41103,-70.56076
610,46.198035,-119.162687
1278,35.987304,-119.961818
2531,35.993182,-75.651504
98,35.191331,-114.065592
702,30.790734,-81.663625
966,41.941893,-74.027428
926,27.493808,-97.844399
1065,42.216915,-121.75635
579,35.901319,-84.149634
988,37.073405,-88.124752
102,43.879042,-91.188428
1208,39.636287,-78.845731
322,40.41621,-86.814089
420,30.199071,-93.248782
151,30.181405,-82.679605
1212,33.698633,-117.348704
1202,42.766531,-84.514574
1148,41.325125,-105.618099
1444,27.555003,-99.49424
612,35.622048,-105.205417
2659,36.168464,-115.286807
109,36.165906,-115.138655
2464,36.116648,-115.168277
485,36.070704,-115.172895
2233,36.168822,-115.286631
739,39.095382,-76.858319
1350,39.689252,-123.483306
1448,47.598476,-120.656055
802,42.295745,-73.239226
1774,39.089761,-77.526543
1172,42.529592,-71.744201
1459,38.74431,-75.153308
518,38.017955,-84.420664
724,37.796979,-79.419007
933,44.632492,-112.591718
327,40.726668,-84.071932
165,39.268975,-103.708626
881,44.957751,-124.010966
1005,40.860814,-96.679878
978,44.042484,-71.66745
803,32.470885,-95.450473
1074,34.6614,-92.41031
1203,30.331396,-82.961363
2000,37.700342,-121.840938
1389,42.379388,-83.329535
442,37.14916,-84.11385
237,36.60059,-118.061916
1352,39.562731,-104.873454
1562,34.04753,-118.264429
1664,37.230356,-121.979198
729,38.211962,-85.67319
967,40.441566,-104.991324
305,40.179476,-118.472135
1143,43.957103,-86.376093
103,34.667629,-79.002343
69,42.75625,-104.45267
2537,42.516588,-71.032486
1511,47.846714,-122.271389
105,41.313663,-81.517018
153,32.833485,-83.625813
1859,32.89715,-83.689132
40,43.12669,-89.306829
1465,43.119175,-89.319124
2526,34.037333,-118.686056
723,37.644519,-118.965499
1366,41.80452,-72.562282
1395,35.458629,-86.057393
1794,33.9013,-118.3938
1766,42.013724,-71.23175
53,37.782622,-121.228683
496,24.72611,-81.047912
1830,39.877502,-74.918512
1099,42.291857,-84.964097
1228,39.48533,-77.95681
1881,41.617554,-70.488139
117,41.57833,-83.664593
78,43.795551,-90.059358
1100,26.198446,-98.259821
1657,38.507459,-90.329069
935,35.097801,-89.858957
940,32.35778,-88.671246
1839,41.468657,-87.343363
2085,25.764698,-80.194289
1628,25.813933,-80.194551
1210,25.76768,-80.192467
1492,25.766875,-80.194524
982,31.947414,-102.141137
1046,41.238119,-73.036133
11,41.245823,-73.009059
10,41.246242,-73.010522
1660,37.434659,-121.891445
810,36.893583,-89.533986
91,41.717337,-86.18863
2102,39.020074,-94.661193
249,46.914375,-114.031924
80,43.701129,-98.0445
116,38.573122,-109.552368
562,30.671556,-88.118644
243,35.068595,-118.174576
914,32.496455,-92.055059
1066,47.862572,-121.976585
1057,36.585749,-121.898726
1010,41.361979,-75.676596
1190,39.57905,-79.953418
60,41.310222,-122.31731
1548,41.31032,-122.315934
352,37.415328,-122.076575
2197,36.458854,-80.636672
969,40.494024,-82.712896
1229,37.846831,-81.196008
1460,38.760227,-78.63121
883,38.316292,-88.955923
83,43.886915,-100.716887
1452,43.155334,-86.202959
1083,33.704386,-78.925179
1137,31.651793,-94.679625
218,38.235578,-122.263886
821,26.144547,-81.788834
1813,38.785033,-77.014435
369,34.850835,-114.624329
152,39.678111,-111.841003
1423,40.912547,-73.780488
49,40.66179,-73.79282
1408,40.717153,-73.991869
1409,40.753356,-73.971685
1484,40.717522,-73.997302
1367,40.780976,-73.980414
12,39.663509,-75.690168
401,41.499616,-74.071324
523,36.860525,-76.207467
16,40.508562,-88.984738
963,41.802949,-88.370249
1631,40.439674,-74.504514
1159,39.61224,-76.00878
1230,40.314129,-79.671387
2564,41.107722,-73.546513
1357,43.803197,-99.383371
1450,42.900046,-87.913745
870,44.964892,-92.961249
262,29.140981,-82.193938
947,41.116493,-101.709415
1685,34.441909,-119.25908
547,35.461664,-97.65144
2101,38.912126,-94.795614
1855,28.555349,-81.199006
1455,28.449796,-81.466107
1132,38.161838,-92.605664
1497,44.028778,-88.592528
2003,41.144026,-73.861257
1348,33.609937,-85.782118
144,34.238115,-119.178084
994,30.706656,-101.195857
880,36.924902,-111.468041
1789,33.82533,-116.547843
460,40.957892,-74.073976
2069,39.263087,-81.544872
2167,40.849718,-74.351359
1582,39.821606,-75.240969
1948,34.242214,-111.322563
740,32.274159,-90.151048
1676,31.400343,-103.487007
1892,26.007326,-80.348783
558,45.64655,-118.68198
521,36.289315,-97.325935
814,41.348503,-89.126115
366,38.242676,-122.625023
1851,39.951387,-75.158569
1771,39.961844,-75.172246
1476,33.667055,-112.120898
1642,33.511837,-112.026803
1240,27.846096,-82.678125
1550,40.779854,-73.450709
1605,33.078651,-96.819634
524,26.108605,-80.252444
847,44.704537,-73.491829
89,42.518715,-87.950428
1915,37.700246,-121.908226
52,35.850587,-76.756116
764,42.899615,-112.435248
2097,40.141072,-82.988946
1487,38.511445,-106.076212
855,42.998817,-82.428935
24,29.108571,-81.034603
21,27.31293,-80.406743
659,39.600831,-110.831666
166,35.610678,-115.388014
56,33.660784,-114.241801
1711,40.735082,-73.87067
848,43.328388,-73.679992
1360,35.835539,-78.643001
261,34.113584,-117.529427
92,44.105601,-103.212569
1090,41.790874,-107.210254
461,33.894227,-118.367407
807,39.489732,-119.794179
127,38.78799,-112.085173
1843,29.561606,-95.695317
1477,37.52979,-77.353906
137,47.116294,-118.368328
1773,38.970201,-76.937371
1501,33.98152,-117.376073
1736,27.791411,-82.332817
1706,45.019569,-93.325799
1810,40.193806,-74.59535
1353,44.006337,-92.470924
1048,41.580815,-109.262137
1655,40.908505,-74.55736
26,42.243893,-88.978895
195,38.80086,-121.210529
47,35.972904,-77.846845
1790,38.347624,-122.720957
917,37.940065,-91.801675
1290,42.049832,-87.994959
1719,41.930457,-74.908814
1645,41.975263,-87.866046
120,38.771208,-121.266149
1400,42.522029,-82.90675
1255,38.6378,-121.497172
1905,38.603204,-121.428647
185,41.781195,-70.540289
1752,42.153337,-78.747913
130,38.877342,-97.618699
1235,36.715623,-121.653963
288,38.4016,-75.56489
1693,34.084096,-117.299376
1928,37.503005,-122.24544
1466,33.436793,-117.626864
466,32.902166,-117.193699
1694,32.71915,-117.159545
2208,33.02002,-117.12639
2497,32.9529,-117.2354
2287,32.768391,-117.163314
2616,37.798185,-122.448715
2395,37.244614,-121.891112
1890,37.25845,-121.871401
1903,37.339563,-121.90366
2154,37.321909,-121.949106
2155,37.321981,-121.948644
79,33.498538,-117.66309
1238,35.265129,-120.676216
27,29.827707,-97.979685
1391,37.558395,-122.28434
479,37.5447,-122.29011
1658,37.762806,-121.963391
2001,37.77486,-121.97985
1945,41.410005,-82.663187
609,45.402786,-122.294371
808,33.775859,-117.872041
1461,34.430977,-118.554099
1028,35.611872,-106.031442
2179,34.014763,-118.49364
445,34.947013,-104.647997
101,33.485858,-80.475763
1195,27.386298,-82.464374
104,32.135885,-81.212853
1394,33.623538,-111.922986
2244,33.623202,-111.930557
667,42.895248,-70.869299
671,36.61697,-121.843973
856,46.00101,-123.91683
1852,47.610024,-122.332078
1559,34.77556,-111.76393
1171,48.071064,-123.074581
458,35.226765,-100.24836
598,43.749753,-87.746971
1494,41.426978,-82.076353
1714,41.500545,-95.451628
1304,43.661514,-94.732824
582,44.804582,-106.956345
820,32.478594,-93.75437
1108,41.11549,-102.949669
38,39.631467,-106.070818
1368,43.527668,-96.790592
1410,42.008864,-87.76335
738,30.266552,-89.760156
88,40.017517,-79.07712
684,44.46286,-73.179308
183,36.748516,-78.103517
537,40.720352,-111.888712
841,40.891909,-72.426995
1604,32.943473,-97.133848
1359,44.520573,-103.89107
399,39.748868,-89.67119
891,37.251836,-93.265534
72,44.082607,-123.037458
1426,38.774366,-77.177538
95,29.924286,-81.416018
474,38.78216,-90.5329
2109,38.764651,-90.493732
147,37.126463,-113.601737
85,42.056357,-86.456352
2103,39.76863,-94.801966
1761,41.068704,-73.546435
1173,38.963432,-119.940516
1894,38.133369,-79.043478
1199,33.933824,-86.191611
586,39.00496,-78.337848
1491,41.343305,-81.824915
830,33.137098,-95.603229
1470,37.37339,-122.032893
358,47.192149,-114.888901
806,32.450591,-100.392455
363,43.102424,-76.187446
604,30.510908,-84.247841
1554,27.965335,-82.402003
1777,27.937128,-82.481121
727,41.045431,-75.312237
959,41.0615,-73.836457
5,34.98737,-118.946272
817,33.52421,-117.152568
816,39.443345,-87.331737
1002,33.459926,-94.077179
179,45.611941,-121.208249
1517,34.158348,-118.823613
1647,34.184617,-118.890892
863,28.521614,-98.185829
168,31.448847,-83.53221
1844,45.450169,-122.782724
599,40.226408,-74.093572
1392,41.721552,-83.509201
792,38.069801,-117.232243
323,40.684466,-112.269008
273,39.04438,-95.760267
1251,44.744688,-85.64404
535,41.70995,-112.198576
136,40.06076,-80.602742
541,37.134167,-104.519352
686,39.321865,-120.1621
190,39.327438,-120.20741
1152,33.15524,-107.251642
1136,32.083995,-110.803381
1643,32.325618,-110.931033
540,35.15396,-103.7226
1084,34.311537,-88.700841
336,28.514873,-81.500189
832,34.12046,-116.050953
678,42.597887,-114.455249
707,39.1481,-123.208604
320,43.113878,-75.206857
96,38.366645,-121.958136
1978,38.131238,-122.223418
1644,40.664127,-73.7251
1038,31.034271,-104.861435
1498,45.721613,-122.663762
1105,43.028655,-77.440128
705,28.766853,-96.978988
42,31.582287,-97.109152
2064,43.018222,-85.723981
1817,43.99407,-102.24216
1863,34.756268,-77.947684
1716,41.53713,-73.005613
1020,42.969252,-76.846005
849,43.979585,-75.954114
1914,36.915621,-121.773392
1134,44.931179,-89.662175
507,35.53859,-98.66012
1513,39.193617,-84.65921
898,41.599019,-93.806336
293,41.722672,-72.759717
338,43.623536,-72.3258949
1146,28.037013,-80.664151
2288,41.094668,-73.955364
2084,26.7819,-80.092779
405,42.130914,-72.621435
361,40.738399,-114.058998
846,44.656089,-111.099022
2081,33.744878,-118.013011
1191,39.01889,-80.417167
1445,42.072517,-104.962663
433,37.60878,-97.33314
131,33.970281,-112.731503
1405,32.270148,-109.845989
1082,34.240825,-77.829189
359,40.958869,-117.746501
1292,40.535859,-74.297322
97,38.64082,-77.29633
32,45.15313,-122.881254
74,43.63385,-95.595647
708,36.945693,-81.054651
1201,34.907278,-116.835467
1403,40.963395,-73.854936
1935,39.910429,-76.700866
2004,41.290501,-73.832487
1887,39.147922,-121.647839
57,32.726686,-114.619093
2104,39.950751,-86.343816
